layer,source,sentence
Layer_1_Identity,Business_Report_2026,"감사 지원조직 현황 당사는 감사의 업무 수행에 따른 별도 지원조직은 구성되어 있지 않으며, 감사의 업무 수행 을 위해 경영지원실에서 해당 업무를 지원하고 있습니다."
Layer_1_Identity,Business_Report_2026,준법지원인 등에 관한 사항 당사는 보고서 제출일 현재 해당사항이 없습니다.
Layer_1_Identity,Business_Report_2026,결산일 12월 31일 정기주주총회 매 사업연도 종료 후 3월 이내 전자공시시스템 dart.fss.or.kr Page 222 바.
Layer_1_Identity,Business_Report_2026,"미등기임원 보수 현황 기준일 2025년 12월 31일 단위 주 성명 성별 출생년월 직위 등기임원 여부 상근 여부 담당 업무 주요경력 소유주식수 최대주주와의 관계 재직기간 임기 만료일 의결권 있는 주식 의결권 없는 주식 이성희 남 1975.06 대표이사 사내이사 상근 대표이사 Carleton University 방문연구원 한국항공우주연구원 선임연구원 3,599,820 본인 2015년 2026.03.28 이재원 남 1970.09 부사장 사내이사 상근 우주사업총괄 미국 국립대기연구소 방문연구원 공군 전역 75,200 임원 2020년 2028.03.28 안재봉 남 1960.08 부사장 미등기 상근 국방우주사업총괄 한화시스템 고문 전무 공군 전역 임원 2023년 신창호 남 1971.03 부사장 미등기 상근 우주사업부분총괄 SK주식회사 97,088 임원 2021년 서동춘 남 1984.09 전무이사 사내이사 상근 경영관리총괄 카스타 304,760 임원 2015년 2028.03.28 강주형 남 1986.01 상무이사 미등기 상근 위성영상사업총괄 한국전자기술연구원 95,000 임원 2018년 최기환 남 1985.02 상무이사 미등기 상근 위성기술사업총괄 카스타 96,120 임원 2015년 김재현 남 1969.07 사외이사 사외이사 비상근 사외이사 아주대학교 정보통신대학 교수 임원 2023년 2026.05.25 곽수영 여 1980.10 사외이사 사외이사 비상근 사외이사 한밭대학교 전자공학 교수 임원 2023년 2026.05.25 정성호 남 1977.05 감사 감사 비상근 감사 법률사무소 늘벗 대표변호사 임원 2022년 2028.03.28 기준일 2025년 12월 31일 단위 백만원 직원 소속 외 근로자 비고 사업부문 성별 직 원 수 평 균 근속연수 연간급여 총 액 1인평균 급여액 남 여 계 기간의 정함이 없는 근로자 기간제 근로자 합 계 전체 단시간 근로자 전체 단시간 근로자 사무직 남 17 2 19 3.8 1,467 77 사무직 여 7 7 4.3 341 49 연구직 남 57 57 5.8 3,508 62 연구직 여 16 16 4.0 716 45 기술직 남 5 5 2.8 191 38 기술직 여 5 5 3.1 231 46 합 계 107 2 109 4.0 6,454 59 기준일 2025년 12월 31일 단위 백만원 구 분 인원수 연간급여 총액 1인평균 급여액 비고 전자공시시스템 dart.fss.or.kr Page 227 마."
Layer_1_Identity,Business_Report_2026,"임원에 대한 주식매수선택권 부여내역 1 이사 감사에게 부여 주식매수선택권 상여 주식매수선택권 행사이익 기타 근로소득 퇴직소득 기타소득 단위 천원 이름 직위 보수총액 보수총액에 포함되지 않는 보수 단위 이름 보수의 종류 총액 산정기준 및 방법 근로소득 급여 상여 주식매수선택권 행사이익 기타 근로소득 퇴직소득 기타소득 단위 천원 구 분 부여받은 인원수 주식매수선택권의 공 정가치 총액 비고 등기이사 사외이사, 감사위원회 위원 제외 2 53,238 사외이사 감사위원회 위원 제외 감사위원회 위원 또는 감사 전자공시시스템 dart.fss.or.kr Page 230 2 주식매수선택권의 부여 및 행사현황 공시서류작성기준일 2025년 12월 31일 현재 종가 11,220원 업무집행지시자 등 계 2 53,238 주1 주식매수선택권의 공정가치 총액은 당해 사업연도 손익계산서에 주식매수선택권과 관련하여 비용으로 계상된 금액을 기재하였습니다."
Layer_1_Identity,Business_Report_2026,"당사는 공시서류작성기준일 이전 단일판매 공급계약체결과 관련된 모든 진행상황을 기 재 하였으며, 이에 대한 주요내용 변경 및 미이행사항은 없습니다."
Layer_1_Identity,Business_Report_2026,"진행상황 기준일 2025.12.31 단위 원 신고일자 계약내역 계약금액총액 판매 공급금액 대금수령금액 계약명 계약상대방 계약기간 주요 계약조건 조건부 계약금액 당기 누적 당기 누적 2023.11.14 OO부대 안테나시스템 예비품포함 구축 유보 2024.01.01 2025.08.31 8,727,272,727 3,959,597,709 8,727,272,727 1,920,000,000 9,600,000,000 2023.11.22 표준영상 생성시스템 SAR Processor 구매 한국수자원공사 2023.11.22 2027.03.01 1차년도 781,800,782 2차 4차년도 1,050,017,399 1,831,818,181 538,290,262 1,621,820,403 344,916,000 1,545,608,660 2023.12.19 7.3m급 S X band 겸용 안테나 시스템 제작 국방과학연구소 2023.12.19 2025.07.31 4,439,090,909 2,169,031,444 4,439,090,909 1,483,000,000 4,883,000,000 2023.12.27 하드웨어 및 소프트웨어 01 개발 유보 시스템 제조업체 2023.12.27 2028.05.31 13,087,240,000 4,925,334,276 10,381,340,246 7,973,603,000 2024.07.25 수자원위성 활용기술 개발 한국수자원공사 2024.07.25 2027.03.26 1,090,980,000 361,002,522 731,289,836 420,703,110 840,612,610 2024.07.26 위성기반 접경모니터링 고해상도 위성영상 제 조구매 한국수자원공사 2024.07.26 2027.01.21 1차년도 527,272,728원 2025.01월 예정 잔 금 1,054,545,454원 2027.01월 예정 1,581,818,182 738,181,819 1,429,963,638 811,997,000 1,572,957,000 2024.10.07 해외 지상국 레이돔 구축 사업 유보 해외 기업 2024.10.04 2025.11.28 선금 20 Invoice 발행 후 1개월 Milestone에 따른 분할 지급 80 12,595,074,100 6,875,400,246 12,016,918,662 8,116,133,356 13,569,002,412 2024.11.06 농림 환경 관측용 위성광학탑재체 및 위성영상전처리시스템 설계 개발 계약 Ghalam LLP 카자흐스탄 2024.11.05 2026.11.04 선금 30 Invoice 발행 후 1개월 중도금 20 계약일 기준 6개월 Milestone에 따른 분할 지급 42.4 잔금 7.6 8,913,450,000 3,958,688,832 4,039,000,766 910,260,000 3,584,295,000 2025.01.02 위성 지상 안테나시스템 유지보수 및 운용 관 리 한국항공우주연구원 2025.01.01 2025.12.31 매 분기별 균등 지급 1,422,727,273 1,412,071,257 1,412,071,257 1,565,000,000 1,565,000,000 2025.03.04 수자원 영상위성 운영시스템 구축용역 한국수자원공사 2025.03.04 2028.02.10 선금 30 계약체결후 3개월 이내 지급 1차년도 40 2025년말 지급 2차년도 15 2026년말 지급 3차년도 15 2028년 2월이내 지급 6,503,727,272 3,666,828,350 3,666,828,350 5,059,360,460 5,059,360,460 2025.03.10 지상체 해외지상국 운용 유보 2025.03.10 2027.12.31 선금 10 착수 시 중도금 1차 30 2025년 11월 말 지급 중도금 2차 40 2026년 11월 말 지급 잔금 20 2027월 말 지급, 용역 완료 시 1,581,600,000 536,137,319 536,137,319 695,904,000 695,904,000 2025.11.21 수자원통신위성 수문자료 수집안테나 제작설 치 기후에너지환경부 한강홍수통제소 2025.11.21 2027.12.21 계약후 240일 44 중도금 44 26년말 잔금 12 27년 7월말 4,531,990,909 60,484,281 60,484,281 2,200,000,000 2,200,000,000 전자공시시스템 dart.fss.or.kr Page 235 주1 당사는 공시규정 제6조제1항제1호다목 에 따라 최근 사업연도 매출액의 100분의 10이 상의 단일판매계약 또는 공급계약 체결시 공시를 하고 있습니다."
Layer_1_Identity,Business_Report_2026,대금 미수령 사유 당사는 공시서류작성기준일 현재 누적 대금수령금액이 0인 상황이 없으므로 해당사항 없 습니다.
Layer_1_Identity,Business_Report_2026,"향후 추진 계획 당사는 향후 공급, 대금수령 등과 관련하여 추가 수주와 기성금 수금 등에 노력을 기울일 것이며, 상기 계약내역과 관련하여 변동사항이 생길 경우는 단일판매 공급계약체결 변 경공시를 통해 관련 내용을 반영할 예정입니다."
Layer_1_Identity,Business_Report_2026,우발부채 등에 관한 사항 당사는 보고서 제출일 현재 해당사항이 없습니다.
Layer_1_Identity,Business_Report_2026,제재 등과 관련된 사항 당사는 보고서 제출일 현재 해당사항이 없습니다.
Layer_1_Identity,Business_Report_2026,"매출액 미달에 대한 관리종목 지정유예 현황 최근 사업연도 매출액 30억원 미만 기준일 2025년 12월 31일 단위 주 주식의 종류 예수주식수 예수일 반환예정일 보호예수기간 보호예수사유 총발행주식수 보통주 3,978,003 2023년 11월 09일 2026년 11월 08일 3년 한국거래소 상장규정에 따른 의무보유 최대주주등 15,252,196 기준 재무제표 연결 상장일 2023.11.09 , 인수인 대신증권 주 단위 백만원 추정대상 계정과목 예측치 실적치 예측치 달성 여부 괴리율 2023년 매출액 22,710 15,814 미달성 30.37 영업이익 1,888 9,983 미달성 628.76 당기순이익 45,350 64,886 미달성 43.08 2024년 매출액 50,200 68,983 달성 영업이익 13,408 12,113 미달성 190.34 당기순이익 15,483 19,141 미달성 223.63 2025년 매출액 70,400 86,898 달성 영업이익 19,450 16,170 미달성 183.14 당기순이익 21,936 10,342 미달성 147.15 기준일 2025년 12월 31일 단위 백만원 요건별 회사 현황 관리종목 지정요건 해당여부 관리종목지정유예 사업연도 매출금액 해당여부 사유 종료시점 2025년 38,997 미해당 해당 상장연도 포함 5개 사업연 도 동안 유예, 코스닥시장 상장규정 제53조 1항 1호 가목 요건을 충족하는 기 술성장기업 2028년 12월 31일 전자공시시스템 dart.fss.or.kr Page 239 계속사업손실에 대한 관리종목 지정유예 현황 자기자본 50 이상 10억원 이상에 한함 의 법인세차감전계속사업손실이 최근 3년간 2회 이 상 및 최근 사업연도 법인세차감전계속 사업손실 발생 기준일 2025년 12월 31일 단위 백만원, 요건별 회사 현황 관리종목 지정요건 해당여부 관리종목지정유예 사업연도 법인세 차감전 계속사업손익 A 자기자본금액 B 비율 A B 해당 여부 종료 시점 2023년 62,761 109,714 57.20 미해당 해당 2026.12.31 2024년 17,720 188,211 9.41 2025년 11,452 177,990 6.43 주1 상장일 2023년 11월 9일 기술성장기업 특례상장 당사는 코스닥시장상장규정 제2조 제31항에 서 정하는 기술성장기업으로서, 동 규정 제7조 제2항의 신규상장심사요건 특례 요건을 적용하여 2023년 11월 9일 코스닥시장에 상장하였습니다."
Layer_1_Identity,Business_Report_2026,"주2 매출액 요건의 경우, 기술성장기업은 신규상장일이 속하는 사업연도의 그 다음 사업년도 상장일로 부터 상장일이 속한 사업연도의 말일까지 기간이 3월미만인 경우에는 그 다음 사업연도 까지 연속 하는 5개 사업연도까지 지정 유예되며, 2029년 부터 대상이 됩니다."
Layer_1_Identity,Business_Report_2026,"주4 자기자본 50 이상의 법인세비용차감전계속사업손실 요건의 경우, 기술성장기업은 신규상장일이 속하는 사업연도 2023년 를 제외하고 상장일로부터 상장일이 속한 사업연도의 말일까지 기간이 3월미만인 경우에는 그 다음 사업연도 연속하는 3개 사업연도 2026년까지 에 대해 해당 요건을 적용 받지 않습니다."
Layer_1_Identity,Business_Report_2026,"타법인출자 현황 상세 본문 위치로 이동 단위 천원 상호 설립일 주소 주요사업 최근사업연도말 자산총액 지배관계 근거 주요종속 회사 여부 씨에스오 2023.04.03 대전광역시 유성구 지족로148번길 5 29, 3층 지 족동 정보통신업 4,034,648 실질지배력 기업회계기준서 1110호 7 Contec Space S.ar.l."
Layer_1_Identity,Business_Report_2026,"본문 위치로 이동 기준일 2025년 12월 31일 단위 천원, 주, 법인명 상장 여부 최초취득일자 출자 목적 최초취득금액 기초잔액 증가 감소 기말잔액 최근사업연도 재무현황 수량 지분율 장부 가액 취득 처분 평가 손익 수량 지분율 장부 가액 총자산 당기 순손익 수량 금액 Contec Space S.A R.L."
Layer_2_Curated_Image,Homepage_PR_News,CONTEC CONTEC Family APSI TXSpace KOR ENG 메뉴 전체보기 메뉴보기 memu close APSI APSI TXSpace TXSpace TEL 042 863 4223 FAX 042 863 4524 E MAIL info contec.kr ABOUT US 컨텍소개 컨텍소개 컨텍 그룹소개 컨텍 사람들 연혁 파트너 오시는길 문의사항 SOLUTION 지상국 시스템 엔지니어링 지상국 Trun key 솔루션 지상국 운영 소프트웨어 글로벌 지상국 서비스 글로벌 지상국 네트워크 지상국 호스팅 서비스 위성영상 자료처리 광학위성처리 솔루션 레이더 위성처리 솔루션 위성영상 분석 SPACE STUDIO 위성관제 솔루션 위성관제 운영서비스 위성관제 엔지니어링 위성영상 판매 KOMPSAT 위성영상 ICEYE 위성영상 컨텍 오름 위성영상 RECRUIT MEMBERSHIP Membership 맴버쉽 소개 및 가입 뉴스레터 PR CENTER 뉴스 이벤트 행사 Asian Space Park ASP 공시정보 게시판 ISS ABOUT US 컨텍소개 컨텍소개 컨텍 그룹소개 컨텍 사람들 연혁 파트너 오시는길 문의사항 SOLUTION 지상국 시스템 엔지니어링 지상국 Trun key 솔루션 지상국 운영 소프트웨어 글로벌 지상국 서비스 글로벌 지상국 네트워크 지상국 호스팅 서비스 위성영상 자료처리 광학위성처리 솔루션 레이더위성처리 솔루션 위성영상 분석 SPACE STUDIO 위성관제 위성관제시스템 운영서비스 위성관제시스템 엔지니어링 위성영상 판매 KOMPSAT 위성영상 ICEYE 위성영상 컨텍 오름 위성영상 RECRUIT 컨텍 사람들 채용안내 MEMBERSHIP 맴버쉽 소개 맴버쉽 소개 및 가입 뉴스레터 PR CENTER 뉴스 이벤트 행사 Asian Space Park ASP 공시정보 게시판 ISS PR CENTER 컨텍은 우리가 꿈꾸는 모든것을 인류와 함께 공유하고 창출하고자 우주로 나아갑니다.
Layer_2_Curated_Image,Homepage_PR_News,뉴스 이벤트 행사 Asian Space Park ASP 공시정보 게시판 뉴스 메뉴닫기 메뉴열기 뉴스 이벤트 행사 Asian Space Park ASP 공시정보 게시판 뉴스 이벤트 행사 Asian Space Park ASP 공시정보 게시판 News 컨텍의 소식을 가장 빠르게 만나보세요.
Layer_2_Curated_Image,Homepage_PR_News,"VIEW MORE 기고문 대한민국의 우주산업, 연결과 기다림 이 답 2025.12.24.어느덧 새로운 정부가 출범한지 반년이 넘어가고 있고, 이 짧은 기간에도 불구하고 국민과 새 정부의 노력으로 얼마나 대한민국이 달라질 수 있는지 그 저 2025 12 26 VIEW MORE 더벨 인터뷰 이성희 컨텍 AP위성 대표 우주 수직 컨텍은 국내 우주섹터 전체가 가장 눈여겨 보고 있는 기업 중 하나다."
Layer_2_Curated_Image,Homepage_PR_News,"한화에어로스페이스, 현대로템, LIG넥스원, 한국항공우주산업 등 대기업 계열의 우주 방산업체들이 즐 2025 12 26 VIEW MORE 컨텍, 연말 수주잔고 500억 돌파 전망 최근 한 달새 2025.12.15."
Layer_2_Curated_Image,Homepage_PR_News,"우주 시스템 솔루션 전문기업 컨텍 451760 은 지난 11일 시스템 제조업체와 약 86억원 규모의 하드웨어 및 소프트웨어 개발 공급계약을 2025 12 26 VIEW MORE 이성희 컨텍 대표 연내 OGS 2곳 구축, 위성 QK 사진출처 AP위성 링크드인 2025.11.27.이성희 컨텍 대표가 위성 양자암호통신 QKD 시장 선점 의지를 내비쳤다."
Layer_2_Curated_Image,Homepage_PR_News,"연내 2곳의 광통신 지상국 OGS 구축이 예정돼 있 2025 12 26 VIEW MORE 컨텍, 심우주통신 사업 준비...STEE 2025서 유 2025.11.24.독일 브레멘에서는 지난 주 11월 18일 20일 유럽의 가장 큰 우주전시회 중 하나인 Space Tech Expo Europe 2025 가 열렸다."
Layer_2_Curated_Image,Homepage_PR_News,전시 기 2025 12 26 VIEW MORE 컨텍 AP위성 유럽 우주무대에서 집중 조명 잠재적인 2025.11.24.
Layer_2_Curated_Image,Homepage_PR_News,"컨텍 451760, 대표이사 이성희, 이하 컨텍 은 지난 주 독일 브레멘에서 열린 Space Tech Expo Europe 2025 에서 한국의 2025 12 26 VIEW MORE 컨텍, 영국 위성 양자암호화 상용화 서비스 본격 추진 2025.11.21.우주산업 토탈 솔루션 전문기업 컨텍 451760 이 영국의 위성 양자암호화 통신 전문기업과 위성 양자암호통신 QKD 상용화 서비스를 본격적으로 추진 2025 12 26 VIEW MORE 컨텍, 온실가스 관측 위성 관제 시스템 개발 사업 우협 2025.11.14.우주산업 솔루션 전문기업 컨텍은 기후에너지환경부 국립환경과학원 가 발주한 온실가스 관측 초소형 위성 개발 관제 수신 기술 개발 사업의 우선협상 2025 12 26 VIEW MORE 컨텍, 3분기 누적 매출액 286억원..."
Layer_2_Curated_Image,Homepage_PR_News,역대 최대 2025.11.13.해외 시장을 중심으로 사업을 확장해온 컨텍이 올 3분기 누적 역대 최대 매출을 달성했다.
Layer_2_Curated_Image,Homepage_PR_News,우주산업 토탈 솔루션 전문기업 컨텍 대표이사 이성희 은 13 2025 12 26
